state,date,monthly_population,yearly_population
KY,2006-01,4204031.916666667,4219239
KY,2006-02,4207073.333333333,4219239
KY,2006-03,4210114.75,4219239
KY,2006-04,4213156.166666667,4219239
KY,2006-05,4216197.583333333,4219239
KY,2006-06,4219239.0,4219239
KY,2006-07,4222358.416666667,4219239
KY,2006-08,4225477.833333333,4219239
KY,2006-09,4228597.25,4219239
KY,2006-10,4231716.666666667,4219239
KY,2006-11,4234836.083333333,4219239
KY,2006-12,4237955.5,4219239
KY,2007-01,4241074.916666667,4256672
KY,2007-02,4244194.333333333,4256672
KY,2007-03,4247313.75,4256672
KY,2007-04,4250433.166666667,4256672
KY,2007-05,4253552.583333333,4256672
KY,2007-06,4256672.0,4256672
KY,2007-07,4259439.166666667,4256672
KY,2007-08,4262206.333333333,4256672
KY,2007-09,4264973.5,4256672
KY,2007-10,4267740.666666667,4256672
KY,2007-11,4270507.833333333,4256672
KY,2007-12,4273275.0,4256672
KY,2008-01,4276042.166666667,4289878
KY,2008-02,4278809.333333333,4289878
KY,2008-03,4281576.5,4289878
KY,2008-04,4284343.666666667,4289878
KY,2008-05,4287110.833333333,4289878
KY,2008-06,4289878.0,4289878
KY,2008-07,4292144.333333333,4289878
KY,2008-08,4294410.666666667,4289878
KY,2008-09,4296677.0,4289878
KY,2008-10,4298943.333333333,4289878
KY,2008-11,4301209.666666667,4289878
KY,2008-12,4303476.0,4289878
KY,2009-01,4305742.333333333,4317074
KY,2009-02,4308008.666666667,4317074
KY,2009-03,4310275.0,4317074
KY,2009-04,4312541.333333333,4317074
KY,2009-05,4314807.666666667,4317074
KY,2009-06,4317074.0,4317074
KY,2009-07,4319747.75,4317074
KY,2009-08,4322421.5,4317074
KY,2009-09,4325095.25,4317074
KY,2009-10,4327769.0,4317074
KY,2009-11,4330442.75,4317074
KY,2009-12,4333116.5,4317074
KY,2010-01,4335790.25,4349159
KY,2010-02,4338464.0,4349159
KY,2010-03,4341137.75,4349159
KY,2010-04,4343811.5,4349159
KY,2010-05,4346485.25,4349159
KY,2010-06,4349159.0,4349159
KY,2010-07,4351254.25,4349159
KY,2010-08,4353349.5,4349159
KY,2010-09,4355444.75,4349159
KY,2010-10,4357540.0,4349159
KY,2010-11,4359635.25,4349159
KY,2010-12,4361730.5,4349159
KY,2011-01,4363825.75,4374302
KY,2011-02,4365921.0,4374302
KY,2011-03,4368016.25,4374302
KY,2011-04,4370111.5,4374302
KY,2011-05,4372206.75,4374302
KY,2011-06,4374302.0,4374302
KY,2011-07,4375955.75,4374302
KY,2011-08,4377609.5,4374302
KY,2011-09,4379263.25,4374302
KY,2011-10,4380917.0,4374302
KY,2011-11,4382570.75,4374302
KY,2011-12,4384224.5,4374302
KY,2012-01,4385878.25,4394147
KY,2012-02,4387532.0,4394147
KY,2012-03,4389185.75,4394147
KY,2012-04,4390839.5,4394147
KY,2012-05,4392493.25,4394147
KY,2012-06,4394147.0,4394147
KY,2012-07,4395966.25,4394147
KY,2012-08,4397785.5,4394147
KY,2012-09,4399604.75,4394147
KY,2012-10,4401424.0,4394147
KY,2012-11,4403243.25,4394147
KY,2012-12,4405062.5,4394147
KY,2013-01,4406881.75,4415978
KY,2013-02,4408701.0,4415978
KY,2013-03,4410520.25,4415978
KY,2013-04,4412339.5,4415978
KY,2013-05,4414158.75,4415978
KY,2013-06,4415978.0,4415978
KY,2013-07,4417051.0,4415978
KY,2013-08,4418124.0,4415978
KY,2013-09,4419197.0,4415978
KY,2013-10,4420270.0,4415978
KY,2013-11,4421343.0,4415978
KY,2013-12,4422416.0,4415978
KY,2014-01,4423489.0,4428854
KY,2014-02,4424562.0,4428854
KY,2014-03,4425635.0,4428854
KY,2014-04,4426708.0,4428854
KY,2014-05,4427781.0,4428854
KY,2014-06,4428854.0,4428854
KY,2014-07,4430097.666666667,4428854
KY,2014-08,4431341.333333333,4428854
KY,2014-09,4432585.0,4428854
KY,2014-10,4433828.666666667,4428854
KY,2014-11,4435072.333333333,4428854
KY,2014-12,4436316.0,4428854
KY,2015-01,4437559.666666667,4443778
KY,2015-02,4438803.333333333,4443778
KY,2015-03,4440047.0,4443778
KY,2015-04,4441290.666666667,4443778
KY,2015-05,4442534.333333333,4443778
KY,2015-06,4443778.0,4443778
KY,2015-07,4444942.75,4443778
KY,2015-08,4446107.5,4443778
KY,2015-09,4447272.25,4443778
KY,2015-10,4448437.0,4443778
KY,2015-11,4449601.75,4443778
KY,2015-12,4450766.5,4443778
KY,2016-01,4451931.25,4457755
KY,2016-02,4453096.0,4457755
KY,2016-03,4454260.75,4457755
KY,2016-04,4455425.5,4457755
KY,2016-05,4456590.25,4457755
KY,2016-06,4457755.0,4457755
KY,2016-07,4459261.166666667,4457755
KY,2016-08,4460767.333333333,4457755
KY,2016-09,4462273.5,4457755
KY,2016-10,4463779.666666667,4457755
KY,2016-11,4465285.833333333,4457755
KY,2016-12,4466792.0,4457755
KY,2017-01,4468298.166666667,4475829
KY,2017-02,4469804.333333333,4475829
KY,2017-03,4471310.5,4475829
KY,2017-04,4472816.666666667,4475829
KY,2017-05,4474322.833333333,4475829
KY,2017-06,4475829.0,4475829
KY,2017-07,4476785.083333333,4475829
KY,2017-08,4477741.166666667,4475829
KY,2017-09,4478697.25,4475829
KY,2017-10,4479653.333333333,4475829
KY,2017-11,4480609.416666667,4475829
KY,2017-12,4481565.5,4475829
KY,2018-01,4482521.583333333,4487302
KY,2018-02,4483477.666666667,4487302
KY,2018-03,4484433.75,4487302
KY,2018-04,4485389.833333333,4487302
KY,2018-05,4486345.916666667,4487302
KY,2018-06,4487302.0,4487302
KY,2018-07,4488207.083333333,4487302
KY,2018-08,4489112.166666667,4487302
KY,2018-09,4490017.25,4487302
KY,2018-10,4490922.333333333,4487302
KY,2018-11,4491827.416666667,4487302
KY,2018-12,4492732.5,4487302
KY,2019-01,4493637.583333333,4498163
KY,2019-02,4494542.666666667,4498163
KY,2019-03,4495447.75,4498163
KY,2019-04,4496352.833333333,4498163
KY,2019-05,4497257.916666667,4498163
KY,2019-06,4498163.0,4498163
KY,2019-07,4498163.0,4498163
KY,2019-08,4498163.0,4498163
KY,2019-09,4498163.0,4498163
KY,2019-10,4498163.0,4498163
KY,2019-11,4498163.0,4498163
KY,2019-12,4498163.0,4498163
LA,1990-01,,4221532
LA,1990-02,,4221532
LA,1990-03,,4221532
LA,1990-04,,4221532
LA,1990-05,,4221532
LA,1990-06,4221532.0,4221532
LA,1990-07,4224177.583333333,4221532
LA,1990-08,4226823.166666667,4221532
LA,1990-09,4229468.75,4221532
LA,1990-10,4232114.333333333,4221532
LA,1990-11,4234759.916666667,4221532
LA,1990-12,4237405.5,4221532
LA,1991-01,4240051.083333333,4253279
LA,1991-02,4242696.666666667,4253279
LA,1991-03,4245342.25,4253279
LA,1991-04,4247987.833333333,4253279
LA,1991-05,4250633.416666667,4253279
LA,1991-06,4253279.0,4253279
LA,1991-07,4256589.333333333,4253279
LA,1991-08,4259899.666666667,4253279
LA,1991-09,4263210.0,4253279
LA,1991-10,4266520.333333333,4253279
LA,1991-11,4269830.666666667,4253279
LA,1991-12,4273141.0,4253279
LA,1992-01,4276451.333333333,4293003
LA,1992-02,4279761.666666667,4293003
LA,1992-03,4283072.0,4293003
LA,1992-04,4286382.333333333,4293003
LA,1992-05,4289692.666666667,4293003
LA,1992-06,4293003.0,4293003
LA,1992-07,4294955.083333333,4293003
LA,1992-08,4296907.166666667,4293003
LA,1992-09,4298859.25,4293003
LA,1992-10,4300811.333333333,4293003
LA,1992-11,4302763.416666667,4293003
LA,1992-12,4304715.5,4293003
LA,1993-01,4306667.583333333,4316428
LA,1993-02,4308619.666666667,4316428
LA,1993-03,4310571.75,4316428
LA,1993-04,4312523.833333333,4316428
LA,1993-05,4314475.916666667,4316428
LA,1993-06,4316428.0,4316428
LA,1993-07,4319015.75,4316428
LA,1993-08,4321603.5,4316428
LA,1993-09,4324191.25,4316428
LA,1993-10,4326779.0,4316428
LA,1993-11,4329366.75,4316428
LA,1993-12,4331954.5,4316428
LA,1994-01,4334542.25,4347481
LA,1994-02,4337130.0,4347481
LA,1994-03,4339717.75,4347481
LA,1994-04,4342305.5,4347481
LA,1994-05,4344893.25,4347481
LA,1994-06,4347481.0,4347481
LA,1994-07,4350089.166666667,4347481
LA,1994-08,4352697.333333333,4347481
LA,1994-09,4355305.5,4347481
LA,1994-10,4357913.666666667,4347481
LA,1994-11,4360521.833333333,4347481
LA,1994-12,4363130.0,4347481
LA,1995-01,4365738.166666667,4378779
LA,1995-02,4368346.333333333,4378779
LA,1995-03,4370954.5,4378779
LA,1995-04,4373562.666666667,4378779
LA,1995-05,4376170.833333333,4378779
LA,1995-06,4378779.0,4378779
LA,1995-07,4380453.833333333,4378779
LA,1995-08,4382128.666666667,4378779
LA,1995-09,4383803.5,4378779
LA,1995-10,4385478.333333333,4378779
LA,1995-11,4387153.166666667,4378779
LA,1995-12,4388828.0,4378779
LA,1996-01,4390502.833333333,4398877
LA,1996-02,4392177.666666667,4398877
LA,1996-03,4393852.5,4398877
LA,1996-04,4395527.333333333,4398877
LA,1996-05,4397202.166666667,4398877
LA,1996-06,4398877.0,4398877
LA,1996-07,4400726.5,4398877
LA,1996-08,4402576.0,4398877
LA,1996-09,4404425.5,4398877
LA,1996-10,4406275.0,4398877
LA,1996-11,4408124.5,4398877
LA,1996-12,4409974.0,4398877
LA,1997-01,4411823.5,4421071
LA,1997-02,4413673.0,4421071
LA,1997-03,4415522.5,4421071
LA,1997-04,4417372.0,4421071
LA,1997-05,4419221.5,4421071
LA,1997-06,4421071.0,4421071
LA,1997-07,4422677.083333333,4421071
LA,1997-08,4424283.166666667,4421071
LA,1997-09,4425889.25,4421071
LA,1997-10,4427495.333333333,4421071
LA,1997-11,4429101.416666667,4421071
LA,1997-12,4430707.5,4421071
LA,1998-01,4432313.583333333,4440344
LA,1998-02,4433919.666666667,4440344
LA,1998-03,4435525.75,4440344
LA,1998-04,4437131.833333333,4440344
LA,1998-05,4438737.916666667,4440344
LA,1998-06,4440344.0,4440344
LA,1998-07,4442049.583333333,4440344
LA,1998-08,4443755.166666667,4440344
LA,1998-09,4445460.75,4440344
LA,1998-10,4447166.333333333,4440344
LA,1998-11,4448871.916666667,4440344
LA,1998-12,4450577.5,4440344
LA,1999-01,4452283.083333333,4460811
LA,1999-02,4453988.666666667,4460811
LA,1999-03,4455694.25,4460811
LA,1999-04,4457399.833333333,4460811
LA,1999-05,4459105.416666667,4460811
LA,1999-06,4460811.0,4460811
LA,1999-07,4461733.833333333,4460811
LA,1999-08,4462656.666666667,4460811
LA,1999-09,4463579.5,4460811
LA,1999-10,4464502.333333333,4460811
LA,1999-11,4465425.166666667,4460811
LA,1999-12,4466348.0,4460811
LA,2000-01,4467270.833333333,4471885
LA,2000-02,4468193.666666667,4471885
LA,2000-03,4469116.5,4471885
LA,2000-04,4470039.333333333,4471885
LA,2000-05,4470962.166666667,4471885
LA,2000-06,4471885.0,4471885
LA,2000-07,4472384.166666667,4471885
LA,2000-08,4472883.333333333,4471885
LA,2000-09,4473382.5,4471885
LA,2000-10,4473881.666666667,4471885
LA,2000-11,4474380.833333333,4471885
LA,2000-12,4474880.0,4471885
LA,2001-01,4475379.166666667,4477875
LA,2001-02,4475878.333333333,4477875
LA,2001-03,4476377.5,4477875
LA,2001-04,4476876.666666667,4477875
LA,2001-05,4477375.833333333,4477875
LA,2001-06,4477875.0,4477875
LA,2001-07,4479491.0,4477875
LA,2001-08,4481107.0,4477875
LA,2001-09,4482723.0,4477875
LA,2001-10,4484339.0,4477875
LA,2001-11,4485955.0,4477875
LA,2001-12,4487571.0,4477875
LA,2002-01,4489187.0,4497267
LA,2002-02,4490803.0,4497267
LA,2002-03,4492419.0,4497267
LA,2002-04,4494035.0,4497267
LA,2002-05,4495651.0,4497267
LA,2002-06,4497267.0,4497267
LA,2002-07,4499248.25,4497267
LA,2002-08,4501229.5,4497267
LA,2002-09,4503210.75,4497267
LA,2002-10,4505192.0,4497267
LA,2002-11,4507173.25,4497267
LA,2002-12,4509154.5,4497267
LA,2003-01,4511135.75,4521042
LA,2003-02,4513117.0,4521042
LA,2003-03,4515098.25,4521042
LA,2003-04,4517079.5,4521042
LA,2003-05,4519060.75,4521042
LA,2003-06,4521042.0,4521042
LA,2003-07,4523641.666666667,4521042
LA,2003-08,4526241.333333333,4521042
LA,2003-09,4528841.0,4521042
LA,2003-10,4531440.666666667,4521042
LA,2003-11,4534040.333333333,4521042
LA,2003-12,4536640.0,4521042
LA,2004-01,4539239.666666667,4552238
LA,2004-02,4541839.333333333,4552238
LA,2004-03,4544439.0,4552238
LA,2004-04,4547038.666666667,4552238
LA,2004-05,4549638.333333333,4552238
LA,2004-06,4552238.0,4552238
LA,2004-07,4554270.5,4552238
LA,2004-08,4556303.0,4552238
LA,2004-09,4558335.5,4552238
LA,2004-10,4560368.0,4552238
LA,2004-11,4562400.5,4552238
LA,2004-12,4564433.0,4552238
LA,2005-01,4566465.5,4576628
LA,2005-02,4568498.0,4576628
LA,2005-03,4570530.5,4576628
LA,2005-04,4572563.0,4576628
LA,2005-05,4574595.5,4576628
LA,2005-06,4576628.0,4576628
LA,2005-07,4553797.75,4576628
LA,2005-08,4530967.5,4576628
LA,2005-09,4508137.25,4576628
LA,2005-10,4485307.0,4576628
LA,2005-11,4462476.75,4576628
LA,2005-12,4439646.5,4576628
LA,2006-01,4416816.25,4302665
LA,2006-02,4393986.0,4302665
LA,2006-03,4371155.75,4302665
LA,2006-04,4348325.5,4302665
LA,2006-05,4325495.25,4302665
LA,2006-06,4302665.0,4302665
LA,2006-07,4308741.333333333,4302665
LA,2006-08,4314817.666666667,4302665
LA,2006-09,4320894.0,4302665
LA,2006-10,4326970.333333333,4302665
LA,2006-11,4333046.666666667,4302665
LA,2006-12,4339123.0,4302665
LA,2007-01,4345199.333333333,4375581
LA,2007-02,4351275.666666667,4375581
LA,2007-03,4357352.0,4375581
LA,2007-04,4363428.333333333,4375581
LA,2007-05,4369504.666666667,4375581
LA,2007-06,4375581.0,4375581
LA,2007-07,4380581.416666667,4375581
LA,2007-08,4385581.833333333,4375581
LA,2007-09,4390582.25,4375581
LA,2007-10,4395582.666666667,4375581
LA,2007-11,4400583.083333333,4375581
LA,2007-12,4405583.5,4375581
LA,2008-01,4410583.916666667,4435586
LA,2008-02,4415584.333333333,4435586
LA,2008-03,4420584.75,4435586
LA,2008-04,4425585.166666667,4435586
LA,2008-05,4430585.583333333,4435586
LA,2008-06,4435586.0,4435586
LA,2008-07,4440257.833333333,4435586
LA,2008-08,4444929.666666667,4435586
LA,2008-09,4449601.5,4435586
LA,2008-10,4454273.333333333,4435586
LA,2008-11,4458945.166666667,4435586
LA,2008-12,4463617.0,4435586
LA,2009-01,4468288.833333333,4491648
LA,2009-02,4472960.666666667,4491648
LA,2009-03,4477632.5,4491648
LA,2009-04,4482304.333333333,4491648
LA,2009-05,4486976.166666667,4491648
LA,2009-06,4491648.0,4491648
LA,2009-07,4496077.666666667,4491648
LA,2009-08,4500507.333333333,4491648
LA,2009-09,4504937.0,4491648
LA,2009-10,4509366.666666667,4491648
LA,2009-11,4513796.333333333,4491648
LA,2009-12,4518226.0,4491648
LA,2010-01,4522655.666666667,4544804
LA,2010-02,4527085.333333333,4544804
LA,2010-03,4531515.0,4544804
LA,2010-04,4535944.666666667,4544804
LA,2010-05,4540374.333333333,4544804
LA,2010-06,4544804.0,4544804
LA,2010-07,4547494.416666667,4544804
LA,2010-08,4550184.833333333,4544804
LA,2010-09,4552875.25,4544804
LA,2010-10,4555565.666666667,4544804
LA,2010-11,4558256.083333333,4544804
LA,2010-12,4560946.5,4544804
LA,2011-01,4563636.916666667,4577089
LA,2011-02,4566327.333333333,4577089
LA,2011-03,4569017.75,4577089
LA,2011-04,4571708.166666667,4577089
LA,2011-05,4574398.583333333,4577089
LA,2011-06,4577089.0,4577089
LA,2011-07,4579297.416666667,4577089
LA,2011-08,4581505.833333333,4577089
LA,2011-09,4583714.25,4577089
LA,2011-10,4585922.666666667,4577089
LA,2011-11,4588131.083333333,4577089
LA,2011-12,4590339.5,4577089
LA,2012-01,4592547.916666667,4603590
LA,2012-02,4594756.333333333,4603590
LA,2012-03,4596964.75,4603590
LA,2012-04,4599173.166666667,4603590
LA,2012-05,4601381.583333333,4603590
LA,2012-06,4603590.0,4603590
LA,2012-07,4605644.083333333,4603590
LA,2012-08,4607698.166666667,4603590
LA,2012-09,4609752.25,4603590
LA,2012-10,4611806.333333333,4603590
LA,2012-11,4613860.416666667,4603590
LA,2012-12,4615914.5,4603590
LA,2013-01,4617968.583333333,4628239
LA,2013-02,4620022.666666667,4628239
LA,2013-03,4622076.75,4628239
LA,2013-04,4624130.833333333,4628239
LA,2013-05,4626184.916666667,4628239
LA,2013-06,4628239.0,4628239
LA,2013-07,4629953.5,4628239
LA,2013-08,4631668.0,4628239
LA,2013-09,4633382.5,4628239
LA,2013-10,4635097.0,4628239
LA,2013-11,4636811.5,4628239
LA,2013-12,4638526.0,4628239
LA,2014-01,4640240.5,4648813
LA,2014-02,4641955.0,4648813
LA,2014-03,4643669.5,4648813
LA,2014-04,4645384.0,4648813
LA,2014-05,4647098.5,4648813
LA,2014-06,4648813.0,4648813
LA,2014-07,4650624.416666667,4648813
LA,2014-08,4652435.833333333,4648813
LA,2014-09,4654247.25,4648813
LA,2014-10,4656058.666666667,4648813
LA,2014-11,4657870.083333333,4648813
LA,2014-12,4659681.5,4648813
LA,2015-01,4661492.916666667,4670550
LA,2015-02,4663304.333333333,4670550
LA,2015-03,4665115.75,4670550
LA,2015-04,4666927.166666667,4670550
LA,2015-05,4668738.583333333,4670550
LA,2015-06,4670550.0,4670550
LA,2015-07,4671802.166666667,4670550
LA,2015-08,4673054.333333333,4670550
LA,2015-09,4674306.5,4670550
LA,2015-10,4675558.666666667,4670550
LA,2015-11,4676810.833333333,4670550
LA,2015-12,4678063.0,4670550
LA,2016-01,4679315.166666667,4685576
LA,2016-02,4680567.333333333,4685576
LA,2016-03,4681819.5,4685576
LA,2016-04,4683071.666666667,4685576
LA,2016-05,4684323.833333333,4685576
LA,2016-06,4685576.0,4685576
LA,2016-07,4684993.0,4685576
LA,2016-08,4684410.0,4685576
LA,2016-09,4683827.0,4685576
LA,2016-10,4683244.0,4685576
LA,2016-11,4682661.0,4685576
LA,2016-12,4682078.0,4685576
LA,2017-01,4681495.0,4678580
LA,2017-02,4680912.0,4678580
LA,2017-03,4680329.0,4678580
LA,2017-04,4679746.0,4678580
LA,2017-05,4679163.0,4678580
LA,2017-06,4678580.0,4678580
LA,2017-07,4677867.75,4678580
LA,2017-08,4677155.5,4678580
LA,2017-09,4676443.25,4678580
LA,2017-10,4675731.0,4678580
LA,2017-11,4675018.75,4678580
LA,2017-12,4674306.5,4678580
LA,2018-01,4673594.25,4670033
LA,2018-02,4672882.0,4670033
LA,2018-03,4672169.75,4670033
LA,2018-04,4671457.5,4670033
LA,2018-05,4670745.25,4670033
LA,2018-06,4670033.0,4670033
LA,2018-07,4669575.583333333,4670033
LA,2018-08,4669118.166666667,4670033
LA,2018-09,4668660.75,4670033
LA,2018-10,4668203.333333333,4670033
LA,2018-11,4667745.916666667,4670033
LA,2018-12,4667288.5,4670033
LA,2019-01,4666831.083333333,4664544
LA,2019-02,4666373.666666667,4664544
LA,2019-03,4665916.25,4664544
LA,2019-04,4665458.833333333,4664544
LA,2019-05,4665001.416666667,4664544
LA,2019-06,4664544.0,4664544
LA,2019-07,4664544.0,4664544
LA,2019-08,4664544.0,4664544
LA,2019-09,4664544.0,4664544
LA,2019-10,4664544.0,4664544
LA,2019-11,4664544.0,4664544
LA,2019-12,4664544.0,4664544
ME,1990-01,,1231719
ME,1990-02,,1231719
ME,1990-03,,1231719
ME,1990-04,,1231719
ME,1990-05,,1231719
ME,1990-06,1231719.0,1231719
ME,1990-07,1232165.8333333333,1231719
ME,1990-08,1232612.6666666667,1231719
ME,1990-09,1233059.5,1231719
ME,1990-10,1233506.3333333333,1231719
ME,1990-11,1233953.1666666667,1231719
ME,1990-12,1234400.0,1231719
ME,1991-01,1234846.8333333333,1237081
ME,1991-02,1235293.6666666667,1237081
ME,1991-03,1235740.5,1237081
ME,1991-04,1236187.3333333333,1237081
ME,1991-05,1236634.1666666667,1237081
ME,1991-06,1237081.0,1237081
ME,1991-07,1237199.9166666667,1237081
ME,1991-08,1237318.8333333333,1237081
ME,1991-09,1237437.75,1237081
ME,1991-10,1237556.6666666667,1237081
ME,1991-11,1237675.5833333333,1237081
ME,1991-12,1237794.5,1237081
ME,1992-01,1237913.4166666667,1238508
ME,1992-02,1238032.3333333333,1238508
ME,1992-03,1238151.25,1238508
ME,1992-04,1238270.1666666667,1238508
ME,1992-05,1238389.0833333333,1238508
ME,1992-06,1238508.0,1238508
ME,1992-07,1238824.1666666667,1238508
ME,1992-08,1239140.3333333333,1238508
ME,1992-09,1239456.5,1238508
ME,1992-10,1239772.6666666667,1238508
ME,1992-11,1240088.8333333333,1238508
ME,1992-12,1240405.0,1238508
ME,1993-01,1240721.1666666667,1242302
ME,1993-02,1241037.3333333333,1242302
ME,1993-03,1241353.5,1242302
ME,1993-04,1241669.6666666667,1242302
ME,1993-05,1241985.8333333333,1242302
ME,1993-06,1242302.0,1242302
ME,1993-07,1242332.0,1242302
ME,1993-08,1242362.0,1242302
ME,1993-09,1242392.0,1242302
ME,1993-10,1242422.0,1242302
ME,1993-11,1242452.0,1242302
ME,1993-12,1242482.0,1242302
ME,1994-01,1242512.0,1242662
ME,1994-02,1242542.0,1242662
ME,1994-03,1242572.0,1242662
ME,1994-04,1242602.0,1242662
ME,1994-05,1242632.0,1242662
ME,1994-06,1242662.0,1242662
ME,1994-07,1242730.1666666667,1242662
ME,1994-08,1242798.3333333333,1242662
ME,1994-09,1242866.5,1242662
ME,1994-10,1242934.6666666667,1242662
ME,1994-11,1243002.8333333333,1242662
ME,1994-12,1243071.0,1242662
ME,1995-01,1243139.1666666667,1243480
ME,1995-02,1243207.3333333333,1243480
ME,1995-03,1243275.5,1243480
ME,1995-04,1243343.6666666667,1243480
ME,1995-05,1243411.8333333333,1243480
ME,1995-06,1243480.0,1243480
ME,1995-07,1243945.0,1243480
ME,1995-08,1244410.0,1243480
ME,1995-09,1244875.0,1243480
ME,1995-10,1245340.0,1243480
ME,1995-11,1245805.0,1243480
ME,1995-12,1246270.0,1243480
ME,1996-01,1246735.0,1249060
ME,1996-02,1247200.0,1249060
ME,1996-03,1247665.0,1249060
ME,1996-04,1248130.0,1249060
ME,1996-05,1248595.0,1249060
ME,1996-06,1249060.0,1249060
ME,1996-07,1249536.1666666667,1249060
ME,1996-08,1250012.3333333333,1249060
ME,1996-09,1250488.5,1249060
ME,1996-10,1250964.6666666667,1249060
ME,1996-11,1251440.8333333333,1249060
ME,1996-12,1251917.0,1249060
ME,1997-01,1252393.1666666667,1254774
ME,1997-02,1252869.3333333333,1254774
ME,1997-03,1253345.5,1254774
ME,1997-04,1253821.6666666667,1254774
ME,1997-05,1254297.8333333333,1254774
ME,1997-06,1254774.0,1254774
ME,1997-07,1255136.75,1254774
ME,1997-08,1255499.5,1254774
ME,1997-09,1255862.25,1254774
ME,1997-10,1256225.0,1254774
ME,1997-11,1256587.75,1254774
ME,1997-12,1256950.5,1254774
ME,1998-01,1257313.25,1259127
ME,1998-02,1257676.0,1259127
ME,1998-03,1258038.75,1259127
ME,1998-04,1258401.5,1259127
ME,1998-05,1258764.25,1259127
ME,1998-06,1259127.0,1259127
ME,1998-07,1259767.0833333333,1259127
ME,1998-08,1260407.1666666667,1259127
ME,1998-09,1261047.25,1259127
ME,1998-10,1261687.3333333333,1259127
ME,1998-11,1262327.4166666667,1259127
ME,1998-12,1262967.5,1259127
ME,1999-01,1263607.5833333333,1266808
ME,1999-02,1264247.6666666667,1266808
ME,1999-03,1264887.75,1266808
ME,1999-04,1265527.8333333333,1266808
ME,1999-05,1266167.9166666667,1266808
ME,1999-06,1266808.0,1266808
ME,1999-07,1267663.3333333333,1266808
ME,1999-08,1268518.6666666667,1266808
ME,1999-09,1269374.0,1266808
ME,1999-10,1270229.3333333333,1266808
ME,1999-11,1271084.6666666667,1266808
ME,1999-12,1271940.0,1266808
ME,2000-01,1272795.3333333333,1277072
